Quel animal a offert le père à son fils aîné ,un chevreau
A quoi a servi le chevreau offert par le père à son fils aîné ,pour festoyer avec mes amis
Comment le fils prodigue a-t-il dilapidé sa fourtune d'après le fils aîné ,avec des courtisanes
Comment le fils prodigue a-t-il dilapidé sa fourtune d'après le fils aîné ,avec des courtisanes
Quel est l'état d'espirt du fils aîné envers la situation du retour du fils prodigue ,ne comprend pas l'attitude de son Père
Quel animal a été sacrifié en l'honneur du retour du fils prodigue ,le veau gras
Quel événement a conduit le fils prodigue à revenir auprès de son père ,se retrouvant sous le joug d'un autre maître
Quel événement a conduit le fils prodigue à revenir auprès de son père ,Après avoir dilapidé sa fortune
Quel événement a conduit le fils prodigue à revenir auprès de son père ,Après avoir dilapidé sa fortune
Quel sentiment le père du fils prodigue a-t-il ressenti à l'arrivée de son fils ,compassion
Quel sentiment le père du fils prodigue a-t-il ressenti à l'arrivée de son fils ,compassion
Qui a été en charge d'organiser la fête de retour du fils prodigue ,serviteurs
Quel animal a été tué et mangé lors de la fête en l'honneur du retour du fils prodigue ,le veau gras
Quelles sont les deux qualités du père du fils prodigue ,riche et doux
Comment appelle-t-on les histoires qui contiennent un enseignement ou une morale ,paraboles
Quel évangéliste de la Bible raconte la parabole du Fils prodigue ,Luc
Après quelles paraboles la parabole du GFils prodigue apparaît-elle ,les paraboles de la Brebis égarée et celle de la Drachme perdue
Après quelles paraboles la parabole du GFils prodigue apparaît-elle ,la Brebis égarée et celle de la Drachme perdue
Comment appelle-t-on un ensemble de trois oeuvres ,trilogie
Comment qualifie-t-on une personne qui pardonne facilement et profondément ,miséricordieux
Qui est l'auteur de Oral litterature in Africa ,Ruth Finnegan
Qui sont les auteurs qui ont obtenu une certaine notoriété pour leur usage du français dans leurs oeuvre ,Léopold Sédar Senghor, Mongo Beti, Ferdinand Oyono, Ousmane Sembène, Guillaume Oyônô Mbia
Qui sont les auteurs qui ont obtenu une certaine notoriété pour leur usage du français dans leurs oeuvre ,Léopold Sédar Senghor, Mongo Beti, Ferdinand Oyono, Ousmane Sembène, Guillaume Oyônô Mbia
De quel style littéraire de la culture africaine Senghor se dit s'inspirer ,sa poésie
Dans quelle lange la littérature négro-africaine est écrite dans les années 1970 ,francophone
Qu'a engendré la plus grande visibilité de la littérature négro africaine ,Cette évolution dans le regard porté sur la littérature orale
Combien de colonies américaines compte-t-on pendant la guerre d'indépendance ,treize
Combien de colonies américaines compte-t-on pendant la guerre d'indépendance ,treize
Combien de colonies américaines compte-t-on pendant la guerre d'indépendance ,treize
Quel trafic de marchandise était seulement réservé aux navires britanniques ,thé
Quel trafic de marchandise était seulement réservé aux navires britanniques ,le thé
Quel trafic de marchandise était seulement réservé aux navires britanniques ,le thé
Comment appelle-t-on une situation économique où un seul agent détient l'exclusivité du marché ,monopole
Dans quel but les britanniques ont interdit la vente de produits des colonies à d'autres pays que la Grande-Bretagne ,atrophier l'économie américaine
Qui sont les acteurs particulièrement contre la politique commerciale de la Grande Bretagne ,les marchands des ports de la Nouvelle-Angleterre
Qui sont les opposants de la Grande-Bretagne dans la guerre de Sept Ans ,la France et à l'Espagne
Qui sont les opposants de la Grande-Bretagne dans la guerre de Sept Ans ,la France et à l'Espagne
Quelles sont les conséquences financières de la Guerre de Sept Ans ,vida les caisses de la Couronne britannique
Quelles sont les conséquences financières de la Guerre de Sept Ans ,vida les caisses de la Couronne britannique
Qu'a introduit la série de lois votées par le Parlement britannique après la guere de Sept ans ,de nouvelles taxes
Pourquoi les colons américains ont-ils refusé de payer les taxes nouvellement votées ,parce qu'ils n'étaient pas représentés politiquement à la Chambre des communes à Londres
Quel est l'autre nom de la guerre de Sept Ans ,French and Indian War
Quel est l'autre nom de la guerre de Sept Ans ,French and Indian War
Quel est l'autre nom de la guerre de Sept Ans ,French and Indian War
Quelle est la fonction du conte dans le récit oral africain ,véhicule une morale et un système de valeurs
Comment l'épopée et le conte sont-ils racontés ,récit oral
Comment l'épopée et le conte sont-ils racontés ,chantés
Quelles sont les deux formes prises par le récit oral africain ,l'épopée et du conte
Comment s'appelle la légende des origines du peuple Fang ,Mvett
Quelle fonction opère la parole dans société africaine ,une puissance qui permet d'agir sur le maintien ou la rupture de l'harmonie du monde
Quelle fonction opère la parole dans société africaine ,possédant une puissance qui permet d'agir sur le maintien ou la rupture de l'harmonie du monde
Quelle fonction opère la parole dans société africaine ,pédagogique
Dans quel univers se positionnent les traditions africaines ,vision religieuse du monde
Pourquoi l'oralité est-elle considérée comme ayant une fonction divine ,permet d'agir sur le maintien ou la rupture de l'harmonie du monde
Qui sont les acteurs qui sont particulièrement écoutés pour leurs paroles ,ancêtres ou des aînés
Comment appelle-t-on des notions, concepts, habitudes, transmises de génération en génération ,traditions
Comment appelle-t-on des notions, concepts, habitudes, transmises de génération en génération ,traditions
Quels types de musiques africaines sont particulièrement populaires après 1960 ,rumba congolaise, soukous, coupé-décalé
Quelle musique américaine est considérée comme émanant de la culture musicale africaine ,le jazz
Quel est le statut d'une personne qui ne jouit pas de toutes ses conditions de liberté, voire d'aucune ,esclaves
Comment caractérise-t-on le fait de mélanger plusieurs cultures ,traumatique
Comment caractérise-t-on le fait de mélanger plusieurs cultures ,métissages
Quelle est la région du continent africain considérée comme le berceau qui a influencé la musique occidentale ,Afrique de l'Ouest
Qui a permis le retour de l'Afrique du Sud au sein de l'Unesco ,Nelson Mandela
Quelle est la profession de Claude Lévi-Strauss ,anthropologues
Quelle est la profession de Claude Lévi-Strauss ,anthropologues
Pourquoi l'Afrique du Sud décide de s'éloigner de l'Unesco ,Estimant quelques publications de l'UNESCO comme une ingérence dans les problèmes raciaux du pays
Quelles est l'idéologie qui postule une hiéarchie des races et mène à des actes discriminants ,racisme
Quelles est l'idéologie qui postule une hiéarchie des races et mène à des actes discriminants ,le racisme
Quelle est la forme institutionnelle de l'Afrique du Sud ,République
Quel est le mouvement qui se considère contre l'Eglise et les institutions religieuses ,UNESCO
Quel est le mouvement qui se considère contre l'Eglise et les institutions religieuses ,anticléricalisme
Quelles ont été les conséquences institutionnelles de la révision en 1954 de l'Acte constitutif de l'UNESCO ,changement de gouvernance
Quels épisodes historiques sont particulièrement marquants dans la deuxième partie du 20ème siècle ,la guerre froide, de la décolonisation et de la dissolution de l’URSS
Comment caractérise-t-on le fait d'être sceptique vis à vis de la religion ,agnosticisme
Quelles sont les conséquences institutionnelles de la révision de l'Acte constitutif de l'UNESCO ,la collaboration des États dans les domaines de compétence de l’UNESCO
A quelle famille d'instruments de musique appartiennent les tambours ,percussions
Comment s'appelle une oeuvre d'art composée de trois paneaux ou objets ,triptyque
Quelle région du continent africain se situe au sud du Sahara ,Afrique subsaharienne
Quel est le contraire d'unique ,divers
Quel est le facteur de diversité de l'Afrique ,ethnies
Quel acte a permis de mettre fin à la guerre d'indépendance des Etats-Unis ,le traité de Paris de 1783
Quel statut juridique ont les Caraïbes en 1776 ,colonies
A quels niveaux la France a-t-elle apporté son aide militaire ,navale et terrestre
Qui sont les acteurs qui n'étaient pas en faveur de la guerre d'indépendance américaine ,70 000 loyalistes
Qui sont les acteurs qui n'étaient pas en faveur de la guerre d'indépendance américaine ,loyalistes
Quel est le groupe qui s'opposent aux loyalistes ,insurgés
Quel est le métier d'Alain Le Goff ,cantonnier
Quel est le métier d'Alain Le Goff ,cantonnier
Dans quelle langue les contes d'Alain Hélias ont-ils été traduits ,breton
Dans quelle langue les contes d'Alain Hélias ont-ils été traduits ,en breton
Quel événement unit deux personnes sous forme d'un contrat ,mariage
Qui sont les personnes qui travaillent la terre ,paysans
Qui sont les personnes qui travaillent la terre ,paysans
Qui sont les personnes qui travaillent la terre ,paysans
Dans quelle situation de richesse se trouve la famille de Pierre-Jakez Hélias ,pauvres
Comment sont choisies les personnalités de la Commission internationale de coopération intellectuelle ,élues pour leurs compétences personnelles
Quel est le statut de la Commission internationale de coopération intellectuelle ,un organe consultatif
Quel événement provoque le fin du travail des prédécesseurs de l'UNESCO ,la Seconde Guerre mondiale
Dans quelle ville siège la commission de l'UNESCO en charge de la coopération intellectuelle sur le plan international ,Genève
Dans quelle ville siège la commission de l'UNESCO en charge de la coopération intellectuelle sur le plan international ,Genève
Dans quel domaine le Bureau international d'éducation agit-il ,le domaine éducatif
Quelles oeuvres sont beaucoup composées par les compositeurs de l'époque classique ,des opéras
Quelle période suit l'époque classique dans la musique française ,période contemporaine
Quelle période suit l'époque classique dans la musique française ,La période contemporaine
Qui sont les représentants du chant profane ,troubadours et trouvères
A quelle période correspond l'art religieux dans la musique française ,au Moyen Âge
Quel degré de popularité a atteint la musique française à l'époque classique ,un certain apogée
Quelles villes brésiliennes ont accueilli les Jeux Olympiques en 2016 ,Barra, Copacabana, Deodoro, et Maracanã
Quel sport se joue avec un club ,le golf
Quel est le statut d'une personne qui a du fuir son pays car il présentait des dangers ,réfugié
Quel est le chiffre entre six et huit ,sept
Pourquoi l'équipe du Koweït est une équipe indépendante ,le CNO est suspendu
Sur quel plan se comparent le Royaume Uni, la France et le Canada ,la francophonie
Où est en enseigné le français au Royaume-Uni ,les écoles
Quel est l'ordre de grandeur des francophones au Royaume-Uni ,millions
Quel continent est représenté par des francophones au Royaume-Uni ,Afrique
Quel est la caractéristique du français dans les écoles du Royaume-Uni ,la popularité
